學年度,學校,校系代碼,校系名稱,是否外加,招生名額,錄取人數,第一輪錄取人數,第一輪在校排名%,第二輪錄取人數,第二輪在校排名%,國文檢定,英文檢定,數A檢定,數B檢定,社會檢定,自然檢定,英聽檢定
111,國立中央大學,01617,,False,1,0.0,,,,,均標,均標,前標,,,前標,
111,國立中央大學,01618,機械工程學系光機電工程組,False,13,13.0,13.0,4.0,,,均標,均標,前標,,,前標,
111,國立中央大學,01618,機械工程學系光機電工程組【外加】,True,1,0.0,,,,,均標,均標,前標,,,前標,
111,國立中央大學,01619,機械工程學系設計與分析組,False,13,13.0,3.0,16.0,10.0,6.0,均標,均標,前標,,,前標,
111,國立中央大學,01619,機械工程學系設計與分析組【外加】,True,1,0.0,,,,,均標,均標,前標,,,前標,
111,國立中央大學,01620,化學工程與材料工程學系,False,9,9.0,9.0,5.0,,,前標,前標,前標,,,前標,
111,國立中央大學,01620,化學工程與材料工程學系【外加】,True,1,0.0,,,,,前標,前標,前標,,,前標,
111,國立中央大學,01621,工學院學士班,False,8,8.0,8.0,7.0,,,均標,均標,前標,,,前標,
111,國立中央大學,01621,工學院學士班【外加】,True,1,0.0,,,,,均標,均標,前標,,,前標,
111,國立中央大學,01622,資訊管理學系,False,18,18.0,9.0,10.0,9.0,15.0,,前標,前標,,,均標,
111,國立中央大學,01622,資訊管理學系【外加】,True,1,0.0,,,,,,前標,前標,,,均標,
111,國立中央大學,01623,電機工程學系,False,20,20.0,20.0,2.0,,,均標,前標,前標,,,前標,
111,國立中央大學,01623,電機工程學系【外加】,True,1,1.0,1.0,13.0,,,均標,前標,前標,,,前標,
111,國立中央大學,01624,資訊工程學系,False,21,21.0,21.0,6.0,,,前標,前標,前標,,,前標,
111,國立中央大學,01624,資訊工程學系【外加】,True,1,0.0,,,,,前標,前標,前標,,,前標,
111,國立中央大學,01625,通訊工程學系,False,10,10.0,8.0,16.0,2.0,4.0,前標,前標,前標,,,前標,
111,國立中央大學,01625,通訊工程學系【外加】,True,1,0.0,,,,,前標,前標,前標,,,前標,
111,國立中央大學,01626,資訊電機學院學士班,False,9,9.0,9.0,3.0,,,均標,前標,前標,,,前標,
111,國立中央大學,01626,資訊電機學院學士班【外加】,True,1,0.0,,,,,均標,前標,前標,,,前標,
111,國立中央大學,01627,大氣科學學系,False,5,5.0,5.0,15.0,,,均標,均標,前標,,,前標,
111,國立中央大學,01627,大氣科學學系【外加】,True,1,0.0,,,,,均標,均標,前標,,,前標,
111,國立中央大學,01628,太空科學與工程學系,False,5,5.0,3.0,12.0,2.0,5.0,均標,均標,前標,,,前標,
111,國立中央大學,01628,太空科學與工程學系【外加】,True,1,0.0,,,,,均標,均標,前標,,,前標,
111,國立中央大學,01629,地球科學學系,False,9,9.0,2.0,16.0,7.0,10.0,均標,均標,前標,,,前標,
111,國立中央大學,01629,地球科學學系【外加】,True,1,0.0,,,,,均標,均標,前標,,,前標,
111,國立中央大學,01630,地球科學學院學士班,False,5,3.0,,,3.0,17.0,均標,均標,前標,,,前標,
111,國立中央大學,01631,生醫科學與工程學系,False,7,7.0,3.0,4.0,4.0,17.0,均標,前標,均標,,,前標,
111,國立中央大學,01631,生醫科學與工程學系【外加】,True,1,0.0,,,,,均標,前標,均標,,,前標,
111,國立中央大學,01632,生命科學系,False,15,15.0,5.0,10.0,10.0,9.0,,均標,均標,,,前標,
111,國立中央大學,01632,生命科學系【外加】,True,1,0.0,,,,,,均標,均標,,,前標,
111,中國文化大學,01701,哲學系,False,6,1.0,,,1.0,42.0,後標,,,,,,
111,中國文化大學,01701,哲學系【外加】,True,2,0.0,,,,,後標,,,,,,
111,中國文化大學,01702,中國文學系中國文學組,False,15,4.0,2.0,43.0,2.0,45.0,後標,,,,,,
111,中國文化大學,01703,中國文學系文藝創作組,False,6,3.0,1.0,24.0,2.0,47.0,後標,,,,,,
111,中國文化大學,01703,中國文學系文藝創作組【外加】,True,1,0.0,,,,,後標,,,,,,
111,中國文化大學,01704,史學系,False,13,6.0,3.0,41.0,3.0,48.0,底標,,,,底標,,
111,中國文化大學,01704,史學系【外加】,True,2,0.0,,,,,底標,,,,底標,,
111,中國文化大學,01705,日本語文學系,False,10,10.0,10.0,41.0,,,,後標,,,,,
111,中國文化大學,01705,日本語文學系【外加】,True,3,0.0,,,,,,後標,,,,,
111,中國文化大學,01706,韓國語文學系,False,12,12.0,12.0,47.0,,,,後標,,,,,
111,中國文化大學,01707,俄國語文學系,False,3,0.0,,,,,,底標,,,,,
111,中國文化大學,01707,俄國語文學系【外加】,True,1,0.0,,,,,,底標,,,,,
111,中國文化大學,01708,英國語文學系,False,20,10.0,6.0,48.0,4.0,47.0,,底標,,,,,
111,中國文化大學,01708,英國語文學系【外加】,True,3,0.0,,,,,,底標,,,,,
111,中國文化大學,01709,法國語文學系,False,6,4.0,1.0,29.0,3.0,42.0,,底標,,,,,
111,中國文化大學,01709,法國語文學系【外加】,True,1,0.0,,,,,,底標,,,,,
111,中國文化大學,01710,全球商務學士學位學程,False,4,1.0,,,1.0,48.0,,後標,,,,,
111,中國文化大學,01710,全球商務學士學位學程【外加】,True,2,0.0,,,,,均標,後標,,,,,
111,中國文化大學,01711,法律學系法學組,False,5,5.0,5.0,21.0,,,均標,均標,,,,,
111,中國文化大學,01712,法律學系財經法律組,False,4,4.0,4.0,29.0,,,均標,均標,,,,,
111,中國文化大學,01713,法律學系企業金融法制組,False,3,3.0,3.0,38.0,,,均標,均標,,,,,
111,中國文化大學,01714,政治學系,False,5,5.0,5.0,45.0,,,後標,底標,,,,,
111,中國文化大學,01714,政治學系【外加】,True,1,0.0,,,,,後標,底標,,,,,
111,中國文化大學,01715,經濟學系,False,10,6.0,3.0,46.0,3.0,48.0,,,,後標,,,
111,中國文化大學,01716,勞動暨人力資源學系,False,2,2.0,1.0,48.0,1.0,30.0,,,,,後標,,
111,中國文化大學,01716,勞動暨人力資源學系【外加】,True,2,0.0,,,,,,,,,後標,,
111,中國文化大學,01717,社會福利學系,False,12,10.0,4.0,38.0,6.0,47.0,,,,,均標,,
111,中國文化大學,01717,社會福利學系【外加】,True,4,1.0,1.0,47.0,,,後標,,,,均標,,
111,中國文化大學,01718,行政管理學系,False,12,12.0,9.0,45.0,3.0,29.0,後標,後標,,,後標,,
111,中國文化大學,01718,行政管理學系【外加】,True,1,0.0,,,,,後標,後標,,,後標,,
111,中國文化大學,01719,生活應用科學系,False,5,3.0,2.0,44.0,1.0,18.0,,,,,底標,,
111,中國文化大學,01719,生活應用科學系【外加】,True,1,1.0,1.0,35.0,,,,,,,底標,,
111,中國文化大學,01720,國際貿易學系,False,43,26.0,10.0,48.0,16.0,50.0,底標,底標,,,,,
111,中國文化大學,01721,國際企業管理學系,False,29,24.0,7.0,47.0,17.0,50.0,底標,,,,,,
111,中國文化大學,01721,國際企業管理學系【外加】,True,3,0.0,,,,,底標,,,,,,
111,中國文化大學,01722,會計學系,False,33,28.0,9.0,49.0,19.0,48.0,底標,,,,,,
111,中國文化大學,01722,會計學系【外加】,True,6,0.0,,,,,底標,,,,,,
111,中國文化大學,01723,觀光事業學系,False,20,9.0,3.0,47.0,6.0,43.0,,,,,底標,,
111,中國文化大學,01723,觀光事業學系【外加】,True,3,0.0,,,,,,,,,底標,,
111,中國文化大學,01724,資訊管理學系(智慧商務科技組),False,6,5.0,3.0,40.0,2.0,48.0,,,,,後標,,
111,中國文化大學,01724,資訊管理學系(智慧商務科技組)【外加】,True,3,0.0,,,,,,,,,後標,,
111,中國文化大學,01725,資訊管理學系(雲端服務暨巨量資料組),False,6,6.0,1.0,35.0,5.0,49.0,,,,底標,,,
111,中國文化大學,01725,,False,2,1.0,1.0,48.0,,,,,,底標,,,
111,中國文化大學,01726,財務金融學系金融行銷組,False,8,8.0,4.0,43.0,4.0,45.0,底標,,,,,,
111,中國文化大學,01727,財務金融學系財務金融組,False,25,25.0,13.0,50.0,12.0,47.0,底標,,,,,,
111,中國文化大學,01728,行銷學士學位學程,False,12,12.0,3.0,39.0,9.0,49.0,,,,,後標,,
111,中國文化大學,01728,行銷學士學位學程【外加】,True,1,0.0,,,,,後標,,,,後標,,
111,中國文化大學,01729,新聞學系,False,18,11.0,2.0,40.0,9.0,48.0,後標,後標,,,,,
111,中國文化大學,01729,新聞學系【外加】,True,3,0.0,,,,,後標,後標,,,,,
111,中國文化大學,01730,廣告學系,False,9,9.0,6.0,44.0,3.0,27.0,後標,後標,,,後標,,
111,中國文化大學,01730,廣告學系【外加】,True,1,0.0,,,,,後標,後標,,,後標,,
111,中國文化大學,01731,大眾傳播學系,False,27,27.0,23.0,49.0,4.0,28.0,底標,,,,,,
111,中國文化大學,01731,大眾傳播學系【外加】,True,3,0.0,,,,,底標,,,,,,
111,中國文化大學,01732,都市計劃與開發管理學系,False,6,1.0,,,1.0,50.0,後標,後標,,,,,
111,中國文化大學,01732,都市計劃與開發管理學系【外加】,True,3,0.0,,,,,後標,後標,,,,,
111,中國文化大學,01733,教育學系,False,7,7.0,4.0,40.0,3.0,34.0,,底標,,,,,
111,中國文化大學,01733,教育學系【外加】,True,2,0.0,,,,,後標,底標,,,,,
111,中國文化大學,01734,心理輔導學系,False,4,4.0,4.0,23.0,,,後標,,,,,,
111,中國文化大學,01735,應用數學系,False,12,6.0,2.0,49.0,4.0,44.0,,,底標,,,,
111,中國文化大學,01736,光電物理學系,False,8,7.0,1.0,34.0,6.0,50.0,,,,,,底標,
111,中國文化大學,01737,化學系,False,11,10.0,2.0,33.0,8.0,49.0,後標,,,,,後標,
111,中國文化大學,01738,地理學系,False,8,8.0,,,8.0,45.0,後標,,,,,,
111,中國文化大學,01738,地理學系【外加】,True,2,0.0,,,,,後標,,,,,,
111,中國文化大學,01739,大氣科學系,False,7,7.0,1.0,25.0,6.0,47.0,,,底標,,,,
111,中國文化大學,01739,大氣科學系【外加】,True,2,0.0,,,,,,,底標,,,,
111,中國文化大學,01740,地質學系,False,8,3.0,1.0,31.0,2.0,42.0,,底標,,,,,
111,中國文化大學,01740,地質學系【外加】,True,1,0.0,,,,,,底標,,,,,
111,中國文化大學,01741,化學工程與材料工程學系,False,15,15.0,6.0,45.0,9.0,35.0,,,,,,底標,
111,中國文化大學,01742,電機工程學系,False,24,24.0,9.0,49.0,15.0,38.0,,,底標,,,,
111,中國文化大學,01742,電機工程學系【外加】,True,5,0.0,,,,,,,底標,,,,
111,中國文化大學,01743,機械工程學系,False,16,14.0,1.0,36.0,13.0,49.0,,,底標,,,,
111,中國文化大學,01743,機械工程學系【外加】,True,4,0.0,,,,,,,底標,,,,
111,中國文化大學,01744,紡織工程學系,False,5,3.0,1.0,34.0,2.0,47.0,,,,,,底標,
111,中國文化大學,01745,資訊工程學系,False,29,29.0,5.0,50.0,24.0,47.0,,,底標,,,,
111,中國文化大學,01745,資訊工程學系【外加】,True,6,0.0,,,,,,,底標,,,,
111,中國文化大學,01746,資訊傳播學系,False,12,10.0,1.0,18.0,9.0,50.0,後標,後標,,,,,
111,中國文化大學,01746,資訊傳播學系【外加】,True,1,0.0,,,,,後標,後標,,,,,
111,中國文化大學,01747,建築及都市設計學系,False,8,8.0,6.0,46.0,2.0,21.0,後標,後標,,,,,
111,中國文化大學,01748,生命科學系,False,10,10.0,1.0,32.0,9.0,39.0,,,,,,底標,
111,中國文化大學,01748,生命科學系【外加】,True,2,0.0,,,,,,,,,,底標,
111,中國文化大學,01749,園藝暨生物技術學系,False,12,12.0,,,12.0,49.0,,,,,,後標,
111,中國文化大學,01750,動物科學系,False,7,7.0,2.0,17.0,5.0,39.0,,,,,,底標,
111,中國文化大學,01751,森林暨自然保育學系,False,7,7.0,2.0,21.0,5.0,45.0,底標,,,,,底標,
111,中國文化大學,01752,土地資源學系,False,6,6.0,1.0,8.0,5.0,33.0,底標,,,,,,
111,中國文化大學,01753,保健營養學系,False,13,13.0,9.0,50.0,4.0,33.0,後標,後標,,,,後標,
111,中國文化大學,01754,景觀學系,False,7,4.0,,,4.0,49.0,,,,,,後標,
111,中國文化大學,01754,景觀學系【外加】,True,2,0.0,,,,,,,,,,後標,
111,中國文化大學,01755,運動與健康促進學系,False,1,1.0,1.0,1.0,,,,後標,,,,,
111,靜宜大學,01801,英國語文學系,False,15,15.0,12.0,44.0,3.0,28.0,,後標,,,,,B級
111,靜宜大學,01801,英國語文學系【外加】,True,1,0.0,,,,,,後標,,,,,B級
111,靜宜大學,01802,西班牙語文學系,False,17,17.0,5.0,35.0,12.0,41.0,,後標,,,,,B級
111,靜宜大學,01802,西班牙語文學系【外加】,True,1,0.0,,,,,,後標,,,,,
111,靜宜大學,01803,日本語文學系,False,21,21.0,12.0,46.0,9.0,34.0,均標,,,,,,
111,靜宜大學,01803,日本語文學系【外加】,True,1,0.0,,,,,均標,,,,,,
111,靜宜大學,01804,中國文學系,False,17,13.0,2.0,43.0,11.0,50.0,後標,,,,,,
111,靜宜大學,01804,中國文學系【外加】,True,1,0.0,,,,,後標,,,,,,
111,靜宜大學,01805,社會工作與兒童少年福利學系,False,18,18.0,18.0,37.0,,,後標,,,,,,
111,靜宜大學,01805,社會工作與兒童少年福利學系【外加】,True,1,1.0,1.0,34.0,,,後標,,,,,,
111,靜宜大學,01806,台灣文學系,False,8,8.0,3.0,40.0,5.0,38.0,後標,,,,後標,,
111,靜宜大學,01806,台灣文學系【外加】,True,1,0.0,,,,,後標,,,,後標,,
111,靜宜大學,01807,法律學系,False,18,18.0,18.0,35.0,,,均標,後標,,,,,
111,靜宜大學,01807,法律學系【外加】,True,1,0.0,,,,,均標,後標,,,,,
111,靜宜大學,01808,生態人文學系,False,6,3.0,,,3.0,47.0,後標,,,,,,
111,靜宜大學,01808,生態人文學系【外加】,True,1,0.0,,,,,後標,,,,,,
111,靜宜大學,01809,大眾傳播學系,False,9,9.0,8.0,41.0,1.0,19.0,均標,,,,,,
111,靜宜大學,01809,大眾傳播學系【外加】,True,1,0.0,,,,,均標,,,,,,
111,靜宜大學,01810,企業管理學系,False,27,27.0,6.0,49.0,21.0,49.0,均標,,,,,,
111,靜宜大學,01810,企業管理學系【外加】,True,1,0.0,,,,,均標,,,,,,
111,靜宜大學,01811,國際企業學系,False,26,26.0,17.0,49.0,9.0,25.0,,底標,,,,,
111,靜宜大學,01811,國際企業學系【外加】,True,1,0.0,,,,,後標,底標,,,,,
111,靜宜大學,01812,會計學系,False,24,24.0,14.0,48.0,10.0,31.0,後標,,,,,,
111,靜宜大學,01812,會計學系【外加】,True,1,0.0,,,,,後標,,,,,,
111,靜宜大學,01813,觀光事業學系,False,25,23.0,1.0,20.0,22.0,49.0,後標,,,,,,
111,靜宜大學,01813,觀光事業學系【外加】,True,1,0.0,,,,,後標,,,,,,
111,靜宜大學,01814,財務金融學系,False,24,24.0,24.0,41.0,,,後標,,,,,,
111,靜宜大學,01814,財務金融學系【外加】,True,1,0.0,,,,,後標,,,,,,
111,靜宜大學,01815,資訊管理學系,False,17,17.0,10.0,50.0,7.0,35.0,,底標,,,,,
111,靜宜大學,01815,資訊管理學系【外加】,True,1,0.0,,,,,,底標,,,,,
111,靜宜大學,01816,寰宇管理學士學位學程,False,2,2.0,,,2.0,50.0,,均標,,,,,
111,靜宜大學,01816,寰宇管理學士學位學程【外加】,True,1,0.0,,,,,,均標,,,,,
111,靜宜大學,01817,寰宇外語教育學士學位學程,False,5,5.0,4.0,38.0,1.0,16.0,,後標,,,,,B級
111,靜宜大學,01817,寰宇外語教育學士學位學程【外加】,True,1,0.0,,,,,,後標,,,,,B級
111,靜宜大學,01818,財務工程學系,False,8,8.0,3.0,30.0,5.0,32.0,,,,均標,,,B級
111,靜宜大學,01818,財務工程學系【外加】,True,1,0.0,,,,,底標,,,均標,,,
111,靜宜大學,01819,應用化學系,False,18,18.0,16.0,50.0,2.0,30.0,底標,,,,,底標,
111,靜宜大學,01819,應用化學系【外加】,True,1,0.0,,,,,底標,,,,,底標,
111,靜宜大學,01820,化粧品科學系,False,19,19.0,4.0,38.0,15.0,36.0,底標,底標,,,,,
111,靜宜大學,01820,化粧品科學系【外加】,True,1,0.0,,,,,底標,底標,,,,,
111,靜宜大學,01821,資料科學暨大數據分析與應用學系,False,16,16.0,4.0,45.0,12.0,37.0,,,,底標,,,
111,靜宜大學,01821,,False,1,0.0,,,,,,,,底標,,,
111,靜宜大學,01822,資訊工程學系,False,17,17.0,17.0,49.0,,,,,,後標,,,
111,靜宜大學,01822,資訊工程學系【外加】,True,1,0.0,,,,,,,,後標,,,
111,靜宜大學,01823,資訊傳播工程學系,False,17,17.0,4.0,50.0,13.0,33.0,,,,底標,,,
111,靜宜大學,01823,資訊傳播工程學系【外加】,True,1,1.0,1.0,37.0,,,,,,底標,,,
111,靜宜大學,01824,食品營養學系營養與保健組,False,9,9.0,9.0,37.0,,,,,,,,後標,
111,靜宜大學,01824,食品營養學系營養與保健組【外加】,True,1,0.0,,,,,,,,,,後標,
111,靜宜大學,01825,食品營養學系食品與生物技術組,False,8,8.0,4.0,49.0,4.0,36.0,,,,,,後標,
111,靜宜大學,01825,,False,1,0.0,,,,,,,,,,後標,
111,大同大學,01901,事業經營學系,False,14,14.0,14.0,50.0,,,,後標,,,,,
111,大同大學,01901,事業經營學系【外加】,True,1,0.0,,,,,後標,後標,,,,,
111,大同大學,01902,資訊經營學系,False,8,8.0,3.0,48.0,5.0,29.0,後標,底標,,底標,,,
111,大同大學,01903,媒體設計學系互動媒體設計組,False,7,7.0,4.0,50.0,3.0,23.0,,後標,,,,,
111,大同大學,01904,媒體設計學系數位遊戲設計組,False,7,7.0,7.0,46.0,,,,,,後標,,,
111,大同大學,01904,媒體設計學系數位遊戲設計組【外加】,True,5,0.0,,,,,,,,後標,,,
111,大同大學,01905,應用外語學系,False,8,8.0,8.0,30.0,,,,後標,,,,,
111,大同大學,01905,應用外語學系【外加】,True,5,0.0,,,,,,後標,,,,,
111,大同大學,01906,機械與材料工程學系,False,16,16.0,16.0,42.0,,,,,後標,後標,,,
111,大同大學,01907,電機工程學系,False,16,16.0,16.0,29.0,,,,後標,後標,,,,
111,大同大學,01907,電機工程學系【外加】,True,1,0.0,,,,,,後標,後標,,,,
111,大同大學,01908,工業設計學系,False,14,14.0,14.0,45.0,,,,後標,,,,,
111,大同大學,01908,工業設計學系【外加】,True,2,0.0,,,,,後標,後標,,,,,
111,大同大學,01909,資訊工程學系,False,23,23.0,23.0,50.0,,,後標,後標,,,,,
111,大同大學,01909,資訊工程學系【外加】,True,1,0.0,,,,,後標,後標,,,,,
111,大同大學,01910,工程學院學士班,False,8,8.0,8.0,44.0,,,,,後標,後標,,,
111,大同大學,01911,化學工程與生物科技學系,False,15,15.0,13.0,39.0,2.0,22.0,,後標,底標,底標,,,
111,大同大學,01911,化學工程與生物科技學系【外加】,True,1,0.0,,,,,,後標,底標,底標,,,
111,輔仁大學,02001,中國文學系,False,18,18.0,5.0,30.0,13.0,34.0,均標,,,,,,
111,輔仁大學,02001,中國文學系【外加】,True,2,0.0,,,,,均標,,,,,,
111,輔仁大學,02002,歷史學系,False,14,14.0,4.0,35.0,10.0,40.0,後標,,,,均標,,
111,輔仁大學,02003,哲學系,False,10,6.0,1.0,22.0,5.0,49.0,後標,後標,,,後標,,
111,輔仁大學,02003,哲學系【外加】,True,6,0.0,,,,,後標,後標,,,後標,,
111,輔仁大學,02004,景觀設計學系,False,9,9.0,4.0,45.0,5.0,36.0,後標,後標,,,,,
111,輔仁大學,02005,影像傳播學系,False,9,9.0,9.0,29.0,,,均標,均標,,,均標,,
111,輔仁大學,02006,新聞傳播學系,False,9,9.0,9.0,19.0,,,前標,,,,,,
111,輔仁大學,02006,新聞傳播學系【外加】,True,1,0.0,,,,,前標,,,,,,
111,輔仁大學,02007,廣告傳播學系,False,9,9.0,9.0,45.0,,,均標,均標,,均標,,,
111,輔仁大學,02008,圖書資訊學系,False,8,4.0,1.0,27.0,3.0,46.0,均標,均標,後標,後標,,,
111,輔仁大學,02009,教育領導與科技發展學士學位學程,False,5,4.0,1.0,16.0,3.0,43.0,均標,,後標,後標,,,
111,輔仁大學,02010,體育學系體育學組,False,2,1.0,,,1.0,20.0,均標,後標,,底標,,,
111,輔仁大學,02011,體育學系運動健康管理組,False,4,1.0,,,1.0,31.0,均標,後標,,底標,,,
111,輔仁大學,02012,英國語文學系,False,9,9.0,9.0,15.0,,,均標,前標,,,,,
111,輔仁大學,02013,法國語文學系,False,9,9.0,3.0,30.0,6.0,17.0,均標,均標,,,,,
111,輔仁大學,02013,法國語文學系【外加】,True,1,0.0,,,,,均標,均標,,,,,
111,輔仁大學,02014,西班牙語文學系,False,9,9.0,8.0,34.0,1.0,6.0,均標,均標,,,,,
